name,price_doll,price,url_img,inf
Lexus ES,$11800,1036394сом,https://im.mashina.kg/tachka/images//8/b/6/8b61e6ead9070334919a099d6b57e822_240x180.jpg,"2004г.,3.3л.,автоматседан,бензинрульслева,270000км"
Lexus GS,$27500,2415325сом,https://im.mashina.kg/tachka/images//c/6/d/c6da5d7d9ea19b7ebb1e5eb4d8c681b4_240x180.jpg,"2012г.,3.5л.,вариаторседан,гибридрульслева,180000км"
Honda CR-V,$10300,904649сом,https://im.mashina.kg/tachka/images//4/a/b/4abd08a9fd03a15ce171c9c32800eb48_240x180.jpg,"2002г.,2.4л.,автоматвнедорожник5дв.,бензинрульслева,192428км"
Kia Optima,$15800,1387714сом,https://im.mashina.kg/tachka/images//3/7/4/37438d306f00477117ccb24f3e333c70_240x180.jpg,"2017г.,2.4л.,автоматседан,бензинрульслева,77152км"
Subaru Legacy,$17000,1493110сом,https://im.mashina.kg/tachka/images//a/0/7/a070504dd8afb4151b3a1df578f4d545_240x180.jpg,"2016г.,2.5л.,вариаторседан,бензинрульслева,90000км"
Changan Raeton,$16000,1405280сом,https://im.mashina.kg/tachka/images//9/5/4/9547e426510ccb0a0cae79e83c571507_240x180.jpg,"2017г.,1.8л.,автоматседан,бензинрульслева,1000км"
Changan Explorer,$27500,2415325сом,https://im.mashina.kg/tachka/images//a/9/a/a9a49b2cb29b6714b5afe7cc31d2db6a_240x180.jpg,"2023г.,2л.,механикапикапдвойнаякабина,дизельрульслева,1500км"
Nissan 100NX,$1252,110000сом,https://im.mashina.kg/tachka/images//d/4/2/d42f0971d88fbff4cac9f2455a0fa67f_240x180.jpg,"1992г.,1.6л.,механикародстер,бензинрульслева,200202км"
Kia K5 I Рестайлинг Седан,$12000,1053960сом,https://im.mashina.kg/tachka/images//b/e/e/beec6e6b93772fd543d4899648f97e1e_240x180.jpg,"2014г.,2л.,автоматседан,газрульслева,158000км"
Changan Explorer,$27000,2371410сом,https://im.mashina.kg/tachka/images//5/7/e/57eb20f89c6e6bab961f99ab23f180cc_240x180.jpg,"2023г.,2л.,механикапикапдвойнаякабина,дизельрульслева,2000км"
Honda Fit,$6300,553329сом,https://im.mashina.kg/tachka/images//1/4/b/14b2b3bddb848a82371e515290f70b4a_240x180.jpg,"2002г.,1.3л.,вариаторхэтчбек5дв.,бензинрульсправа,370812км"
Changan UNI-K,$39472,3466826сом,https://im.mashina.kg/tachka/images//9/4/7/94725a8723c86f7ca5eecaa5206c8ecc_240x180.jpg,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,35км"
Changan UNI-K,$39279,3449875сом,https://im.mashina.kg/tachka/images//5/6/8/568a4e912aba4ac7753f1b8a067e406e_240x180.jpg,"2023г.,2л.,автоматвнедорожник5дв.,бензинрульслева,1км"
Kia K7,$18800,1651204сом,https://im.mashina.kg/tachka/images//c/2/7/c2790f274fc589be55bbbf7d8e710072_240x180.jpg,"2016г.,2.4л.,автоматседан,бензинрульслева,170000км"
Lexus RX,$14900,1308667сом,https://im.mashina.kg/tachka/images//5/c/d/5cdcd8e435460e7574801569f4025590_240x180.jpg,"2003г.,3л.,автоматвнедорожник5дв.,бензинрульслева,196000км"
Kia Sorento,$25500,2239665сом,https://im.mashina.kg/tachka/images//4/7/5/4757372491de51dec77ca39258745ae7_240x180.jpg,"2016г.,2л.,автоматвнедорожник5дв.,дизельрульслева,126000км"
Voyah Dream,$47387,4122669сом,https://im.mashina.kg/tachka/images//f/4/b/f4bf6aec37bd0fefe9eecb30da97682f_240x180.jpg,"2023г.,1.5л.,автоматминивэн,гибридрульслева"
Subaru Forester,$8000,702640сом,https://im.mashina.kg/tachka/images//9/a/f/9af7402354a44ce24a57b6751002329e_240x180.jpg,"2002г.,2л.,автоматуниверсал,бензинрульсправа,250000км"
Kia K5 II Седан,$16500,1449195сом,https://im.mashina.kg/tachka/images//c/1/0/c10f1aeb321229d4ab78a39982493f0d_240x180.jpg,"2016г.,1.7л.,роботседан,дизельрульслева,185555км"
Daewoo Matiz,$2220,195000сом,https://im.mashina.kg/tachka/images//1/7/5/1751a36e046caed7a36b06fbc0ca0431_240x180.jpg,"2007г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,161000км"
BMW 5 серии,$5700,500631сом,https://im.mashina.kg/tachka/images//6/2/3/623f6204875e12867b871142aa18c9e7_240x180.jpg,"1991г.,2.5л.,механикаседан,бензинрульслева,123547км"
Isuzu Axiom,$7500,658725сом,https://im.mashina.kg/tachka/images//c/e/2/ce24b4076438276590b382269f132fa0_240x180.jpg,"2002г.,3.5л.,автоматвнедорожник5дв.,бензинрульслева,123792км"
Mercedes-Benz S-класс,$6500,570895сом,https://im.mashina.kg/tachka/images//0/a/6/0a65d410be42f7c5612c5f12155582b0_240x180.jpg,"1996г.,3л.,автоматседан,дизельрульслева,112111км"
Hyundai Elantra,$12500,1097875сом,https://im.mashina.kg/tachka/images//b/a/a/baa7059565c6939adafeb76525fc44ff_240x180.jpg,"2017г.,2л.,автоматседан,бензинрульслева"
Volkswagen Passat,$5700,500631сом,https://im.mashina.kg/tachka/images//6/c/7/6c79c8556f51c1d4bd99d09736379844_240x180.jpg,"2000г.,1.6л.,автоматседан,бензинрульслева,101121км"
Isuzu Trooper,$6500,570895сом,https://im.mashina.kg/tachka/images//e/1/1/e11055728048d900292647d591815917_240x180.jpg,"2002г.,3л.,автоматвнедорожник5дв.,дизельрульслева,176000км"
Hyundai Grandeur,$16000,1405280сом,https://im.mashina.kg/tachka/images//d/c/d/dcd3bf881f2bb77ecbc257463e38efa2_240x180.jpg,"2017г.,3л.,автоматседан,газрульслева,90700км"
Toyota Wish,$6831,600000сом,https://im.mashina.kg/tachka/images//c/6/2/c62a8cb9a34c509ceb74ff9d93568c9e_240x180.jpg,"2003г.,2л.,вариаторкомпактвэн,бензинрульсправа"
Subaru Outback,$23500,2064005сом,https://im.mashina.kg/tachka/images//3/f/2/3f20bb10063473214ca47320faff48b4_240x180.jpg,"2019г.,2.5л.,вариаторуниверсал,бензинрульслева,39900км"
Toyota RAV4,$37000,3249710сом,https://im.mashina.kg/tachka/images//b/a/4/ba47eb0f4b225fdb20c5eeeef32f78c0_240x180.jpg,"2019г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,106200км"
Kia Sorento,$37000,3249710сом,https://im.mashina.kg/tachka/images//1/b/b/1bb42667337432db09bb4608adf97d43_240x180.jpg,"2020г.,2.2л.,роботвнедорожник5дв.,дизельрульслева,57000км"
Kia Sorento,$23000,2020090сом,https://im.mashina.kg/tachka/images//0/0/d/00db5dc78bc25490d452a98c3e61d1f0_240x180.jpg,"2016г.,2л.,автоматвнедорожник5дв.,дизельрульслева,122000км"
Lexus RX,$47000,4128010сом,https://im.mashina.kg/tachka/images//3/5/5/355ee5a948ee409bba2bb7d3d32e5c99_240x180.jpg,"2018г.,3.5л.,вариаторвнедорожник5дв.,гибридрульслева,97100км"
Subaru Outback,$20500,1800515сом,https://im.mashina.kg/tachka/images//1/e/c/1ec626b912c3a55c23965e119faa60ec_240x180.jpg,"2017г.,2.5л.,вариаторуниверсал,бензинрульслева,76800км"
Tesla Model S,$42000,3688860сом,https://im.mashina.kg/tachka/images//a/7/6/a76c1a5500c56feee86fb930beb2930b_240x180.jpg,"2016г.,автоматлифтбек,электрорульслева,43000км"
Jeep Wrangler,$40000,3513200сом,https://im.mashina.kg/tachka/images//5/f/8/5f8b6bb11addbe5adf5ff126c42f238d_240x180.jpg,"2017г.,3.6л.,автоматвнедорожник5дв.,бензинрульслева,54000км"
Toyota Alphard,$11000,966130сом,https://im.mashina.kg/tachka/images//c/8/0/c80e4141075ff1505c954360c4801af6_240x180.jpg,"2006г.,2.4л.,вариаторминивэн,гибридрульсправа,190000км"
Subaru Outback,$19500,1712685сом,https://im.mashina.kg/tachka/images//2/1/f/21f78f289f78efef72ed7d4d417986c0_240x180.jpg,"2016г.,2.5л.,вариаторуниверсал,бензинрульслева,136500км"
Toyota Highlander,$46000,4040180сом,https://im.mashina.kg/tachka/images//3/9/1/3912983aaa53e7fe942d8e118934821a_240x180.jpg,"2020г.,2.5л.,автоматвнедорожник5дв.,гибридрульслева,55800км"
Hyundai Palisade,$45000,3952350сом,https://im.mashina.kg/tachka/images//b/9/b/b9bd5db91bfcb81f06ea492b89e0ec25_240x180.jpg,"2020г.,2.2л.,автоматвнедорожник5дв.,дизельрульслева,43000км"
Lexus RX,$50000,4391500сом,https://im.mashina.kg/tachka/images//1/c/e/1ce798d7ce10fe5a655a4d8d45db9ef1_240x180.jpg,"2017г.,3.5л.,вариаторвнедорожник5дв.,гибридрульслева,57037км"
Genesis G90,$30500,2678815сом,https://im.mashina.kg/tachka/images//4/0/0/4005c1366c20170bbcc7dd93435f3da0_240x180.jpg,"2017г.,3.3л.,автоматседан,бензинрульслева,100000км"
Subaru Outback,$20500,1800515сом,https://im.mashina.kg/tachka/images//1/8/e/18e0f929d918083c3a5de4d5fee3a7c6_240x180.jpg,"2017г.,2.5л.,вариаторуниверсал,бензинрульслева,73200км"
Kia K7,$32000,2810560сом,https://im.mashina.kg/tachka/images//e/5/d/e5d6d7646095d2a80051108bfca1ba13_240x180.jpg,"2020г.,2.4л.,автоматседан,бензинрульслева,100000км"
Honda Stepwgn,$11500,1010045сом,https://im.mashina.kg/tachka/images//1/8/c/18c6318ed3dc949d63f506b4439a4f6a_240x180.jpg,"2004г.,2л.,автоматминивэн,бензинрульсправа,149000км"
Mercedes-Benz E-класс,$12500,1097875сом,https://im.mashina.kg/tachka/images//a/4/1/a414528211d4406e043831e0e95eb0e6_240x180.jpg,"2000г.,3.2л.,автоматседан,бензинрульслева,240000км"
Toyota RAV4,$25000,2195750сом,https://im.mashina.kg/tachka/images//7/d/f/7dfadfc298a99cf84b913acfbfbb3cda_240x180.jpg,"2017г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,70450км"
Lexus NX,$31500,2766645сом,https://im.mashina.kg/tachka/images//c/a/0/ca04be007568662682b2bca67d4f8a47_240x180.jpg,"2016г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,102000км"
Mercedes-Benz CLS,$14000,1229620сом,https://im.mashina.kg/tachka/images//7/c/7/7c7aa732ef4e367aad397dc82c82fd4f_240x180.jpg,"2005г.,3.5л.,автоматседан,бензинрульслева,295000км"
Toyota RAV4,$24500,2151835сом,https://im.mashina.kg/tachka/images//9/d/b/9dbb48e270b88b9ea846382a2f6829c4_240x180.jpg,"2018г.,2.5л.,вариаторвнедорожник5дв.,гибридрульслева,31300км"
Kia K5 II Седан,$15300,1343799сом,https://im.mashina.kg/tachka/images//3/6/5/365df8888ce33e3ba5a0c88d8956acf4_240x180.jpg,"2017г.,2л.,автоматседан,газрульслева,85000км"
Hyundai Santa Fe,$21500,1888345сом,https://im.mashina.kg/tachka/images//e/5/1/e5165aefc0b3fe3747bb920b22376785_240x180.jpg,"2016г.,2л.,автоматвнедорожник5дв.,дизельрульслева,190000км"
Hyundai Sonata,$24800,2178184сом,https://im.mashina.kg/tachka/images//6/b/9/6b9ce68b44b29326b47c5efcdd702d33_240x180.jpg,"2019г.,2л.,автоматседан,бензинрульслева,69000км"
Kia Sorento,$21500,1888345сом,https://im.mashina.kg/tachka/images//7/8/4/7844422ac409cc17cc1875373eed7885_240x180.jpg,"2016г.,2л.,автоматвнедорожник5дв.,дизельрульслева,220000км"
Honda Fit,$6945,610000сом,https://im.mashina.kg/tachka/images//c/4/3/c43349e4d8222924bc3ceb40b783e7ff_240x180.jpg,"2006г.,1.5л.,вариаторхэтчбек5дв.,бензинрульсправа,238554км"
Hyundai Tucson,$17500,1537025сом,https://im.mashina.kg/tachka/images//6/7/5/675f45cdb9fcd004bdb421f31ea04bbf_240x180.jpg,"2017г.,2л.,автоматвнедорожник5дв.,дизельрульслева,101000км"
Toyota RAV4,$25500,2239665сом,https://im.mashina.kg/tachka/images//4/2/8/428008830d6080ba8b2f388012bb6069_240x180.jpg,"2016г.,2.5л.,автоматвнедорожник5дв.,бензинрульслева,90000км"
Land Rover Discovery,$60000,5269800сом,https://im.mashina.kg/tachka/images//c/e/5/ce53eb4b6ab31eaa839a4458b733ebb3_240x180.jpg,"2017г.,3л.,автоматвнедорожник5дв.,бензинрульслева,64000км"
Daewoo Nexia,$2505,220000сом,https://im.mashina.kg/tachka/images//c/5/8/c586de7eb195b1883b56d2013ba18c69_240x180.jpg,"2008г.,1.6л.,механикаседан,бензинрульслева,250000км"
BMW 5 серии,$12300,1080309сом,https://im.mashina.kg/tachka/images//a/4/1/a410b6e1e43af6512f7ae3f8a07252ba_240x180.jpg,"2004г.,3л.,автоматседан,бензинрульслева,305000км"
BMW 5 серии,$7500,658725сом,https://im.mashina.kg/tachka/images//8/c/3/8c3c9dae3ab32ba34febd97c9da4d25c_240x180.jpg,"2002г.,2.5л.,автоматседан,дизельрульслева,420123км"
Honda Civic,$2334,205000сом,https://im.mashina.kg/tachka/images//6/c/5/6c50c6ac1ca359af99dac018ddb38d3a_240x180.jpg,"1998г.,1.4л.,механикахэтчбек5дв.,бензинрульслева,2000км"
Audi A6,$9200,808036сом,https://im.mashina.kg/tachka/images//f/1/3/f139de6fe765159e5cb0a7ece9f797d7_240x180.jpg,"2005г.,3.1л.,вариаторуниверсал,бензинрульслева,220000км"
Land Rover Range Rover,$98000,8607340сом,https://im.mashina.kg/tachka/images//f/b/a/fbae8969c3bc3bed2fd3b5472db2353f_240x180.jpg,"2018г.,4.4л.,автоматвнедорожник5дв.,дизельрульслева,76000км"
Chevrolet Malibu,$17300,1519459сом,https://im.mashina.kg/tachka/images//1/4/c/14ca95f8319d3f52d22bf13031fce1ba_240x180.jpg,"2019г.,1.5л.,вариаторседан,бензинрульслева,104000км"
Toyota Camry,$15500,1361365сом,https://im.mashina.kg/tachka/images//4/3/c/43cd91c45f2f7511d329982f5558a0b1_240x180.jpg,"2016г.,2.5л.,автоматседан,бензинрульслева,162000км"
Hyundai Grandeur,$17500,1537025сом,https://im.mashina.kg/tachka/images//8/1/0/8109c61614bd1ba9134b75debd24136e_240x180.jpg,"2017г.,3л.,автоматседан,газрульслева,262000км"
Daewoo Matiz,$1651,145000сом,https://im.mashina.kg/tachka/images//d/3/8/d38bb9c072cbb332616330d3c3fb999b_240x180.jpg,"1999г.,0.8л.,механикахэтчбек5дв.,бензинрульслева,200000км"
Mercedes-Benz E-класс,$7500,658725сом,https://im.mashina.kg/tachka/images//4/5/6/456acdf569c3e020ca9bc854d75e6745_240x180.jpg,"2004г.,3.2л.,автоматседан,дизельрульслева,360000км"
Subaru Legacy,$4600,404018сом,https://im.mashina.kg/tachka/images//f/d/3/fd322db7afff993c8b40e59b9c7b1cf4_240x180.jpg,"2002г.,2л.,автоматседан,бензинрульсправа,220000км"
Tesla Model Y,$57500,5050225сом,https://im.mashina.kg/tachka/images//6/0/c/60cff0c2a1f47643ab2d81bd2b5046a0_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева,80км"
Tesla Model Y,$43500,3820605сом,https://im.mashina.kg/tachka/images//7/7/f/77f0fb9c5c35359d3434fcf8fd04aa02_240x180.jpg,"2022г.,автоматвнедорожник5дв.,электрорульслева,180км"
Toyota Corolla,$14450,1269144сом,https://im.mashina.kg/tachka/images//7/0/b/70be94dbaf20d036d45bd60206460804_240x180.jpg,"2016г.,1.8л.,вариаторседан,бензинрульслева,127621км"
Toyota Camry,$13500,1185705сом,https://im.mashina.kg/tachka/images//8/b/7/8b7b189460fcb8d468e2cdb38ee95508_240x180.jpg,"2012г.,2.5л.,автоматседан,бензинрульслева,157000км"
Toyota Camry,$13500,1185705сом,https://im.mashina.kg/tachka/images//8/b/7/8b7b189460fcb8d468e2cdb38ee95508_240x180.jpg,"2012г.,2.5л.,автоматседан,бензинрульслева,157000км"
Mercedes-Benz W124,$4500,395235сом,https://im.mashina.kg/tachka/images//6/2/2/622f08f1d4712614b60e15cc1a9ef0a4_240x180.jpg,"1990г.,2.3л.,механикаседан,бензинрульслева,412000км"
Lexus ES,$11800,1036394сом,https://im.mashina.kg/tachka/images//7/3/3/7339a551a8181a2eb0d2ad5c4df3f680_240x180.jpg,"2006г.,3.5л.,автоматседан,бензинрульслева,178532км"
Honda CR-V,$9500,834385сом,https://im.mashina.kg/tachka/images//6/f/c/6fc1ffe9446c727d70ce45b16b37234d_240x180.jpg,"1999г.,2л.,автоматвнедорожник5дв.,бензинрульслева,234567км"
Mercedes-Benz E-класс,$8200,720206сом,https://im.mashina.kg/tachka/images//5/9/2/592eeb4b49b403a9f6e454ba1034a177_240x180.jpg,"2001г.,3.2л.,автоматседан,бензинрульслева,214555км"
